ticker,sample_group,step26_status,step26_block_reason,step26_missing_fields,fetch_attempted,fetch_ok,fetch_error_type,fetch_error_message,raw_row_count,normalized_row_count,last_available_date,last_close_available,last_volume_available,normalized_required_fields_present,fetch_duration_ms,provider,source,market_source_confidence,finance_source_confidence,crosscheck_status,verification_status,coverage_issue_class,recommended_repair_action,notes
PNP,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,40,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
PVM,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,50,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
QNC,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,46,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
SDH,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,40,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
SHA,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,39,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
SHN,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,17,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
SHS,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,17,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
TAB,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,31,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
TNS,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""last_close"", ""last_price_date"", ""net_income""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,60,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
TVM,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""last_close"", ""last_price_date"", ""net_income""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,23,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
TYA,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""last_close"", ""last_price_date"", ""net_income""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,25,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
UDL,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""last_close"", ""last_price_date"", ""net_income""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,27,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
VDB,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""last_close"", ""last_price_date"", ""net_income""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,56,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
VGP,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""last_close"", ""last_price_date"", ""net_income""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,26,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
VGT,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""last_close"", ""last_price_date"", ""net_income""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,5,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
VLB,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""last_close"", ""last_price_date"", ""net_income""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,12,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
