ticker,input_rank,rank_source,stage,stage_assignment_status,assignment_reason,official_files_per_ticker_min,official_files_per_ticker_max,target_max_tickers_for_stage,template_only,manual_review_required,no_financial_claim
THW,176,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VTJ,177,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TSD,178,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VDM,179,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VBB,180,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VTG,181,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
THN,182,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
THS,183,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TOP,184,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TPS,185,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TQW,186,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TTD,187,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TTE,188,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TW3,189,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VAT,190,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VIR,191,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VLW,192,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VNX,193,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VPW,194,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VTM,195,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
YTC,196,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TDN,197,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
ABB,198,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
ABC,199,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
ACB,200,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TYA,201,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VGR,202,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VSE,203,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TJC,204,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TSB,205,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
USD,206,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VTB,207,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VMC,208,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VNA,209,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VLG,210,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TN1,211,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TDF,212,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VNF,213,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TTP,214,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VSM,215,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VST,216,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TMS,217,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
XMD,218,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
V12,219,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TXM,220,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VNL,221,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TS3,222,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VSI,223,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VE1,224,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TIE,225,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VCC,226,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VNC,227,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VE9,228,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VIT,229,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VC6,230,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
V11,231,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TTC,232,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
USC,233,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TOT,234,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VCX,235,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TV3,236,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
YBC,237,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VGV,238,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TTL,239,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
WTC,240,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VTH,241,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
XLV,242,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
XDH,243,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VPA,244,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
WCS,245,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VPC,246,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VFR,247,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
V21,248,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
TRS,249,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
VC1,250,balanced_rank,stage_1_provisional_shortlist,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,500,False,False,True
